Area,Item,Year,Export Quantity (t),Export Value (1000 USD),Import Quantity (t),Import Value (1000 USD)
Ireland,Wheat,2004,56163.0,9793.0,358630.0,68295.0
Ireland,Wheat,2005,152912.0,25224.0,477946.0,81879.0
Ireland,Wheat,2006,19651.0,4812.0,395264.0,83073.0
Ireland,Wheat,2007,30957.0,8426.0,410067.0,114285.0
Ireland,Wheat,2008,56875.0,19587.0,348296.0,114585.0
Ireland,Wheat,2009,38004.0,8030.0,398564.0,89726.0
Ireland,Wheat,2010,50614.0,10602.0,289424.0,64180.0
Ireland,Wheat,2011,120118.0,35168.0,217395.0,72308.0
Ireland,Wheat,2012,50881.0,15359.0,304772.0,97411.0
Ireland,Wheat,2013,46646.0,15698.0,226755.0,72853.0
Ireland,Wheat,2014,16129.4,4271.0,204245.46,52276.0
Ireland,Wheat,2015,23752.2,5431.0,138070.97,29150.0
Ireland,Wheat,2016,11638.87,2503.0,244427.46,45054.0
Ireland,Wheat,2017,13684.27,3265.0,314040.35,60107.0
Ireland,Wheat,2018,20135.31,4828.0,455658.16,101796.0
Ireland,Wheat,2019,26241.1,6056.0,292921.9,62281.0
Ireland,Wheat,2020,29714.01,7280.0,255103.23,72708.0
Ireland,Wheat,2021,49947.58,15920.0,203403.89,77789.0
Ireland,Wheat,2022,26696.95,9551.0,261107.24,94001.0
Italy,Barley,2000,2977.0,576.0,679813.0,88997.0
Italy,Barley,2001,2992.0,584.0,748231.0,90604.0
Italy,Barley,2002,4476.0,845.0,949000.0,109504.0
Italy,Barley,2003,2622.0,640.0,921584.0,130834.0
Italy,Barley,2004,2026.0,532.0,1220970.0,214262.0
Italy,Barley,2005,1466.0,383.0,829389.0,127447.0
Italy,Barley,2006,6305.0,1606.0,705139.0,113333.0
Italy,Barley,2007,13538.0,5302.0,640167.0,157334.0
Italy,Barley,2008,21331.0,10398.0,593482.0,184000.0
Italy,Barley,2009,7408.0,2458.0,647709.0,118575.0
Italy,Barley,2010,7171.0,2501.0,849683.0,157123.0
Italy,Barley,2011,10502.0,4942.0,914947.0,278910.0
Italy,Barley,2012,6220.0,2774.0,497731.0,142820.0
Italy,Barley,2013,10090.0,4921.0,637306.0,180442.0
Italy,Barley,2014,3330.44,3014.0,641639.42,158750.0
Italy,Barley,2015,4962.68,1930.0,659740.8,132101.0
Italy,Barley,2016,2999.62,1215.0,731740.86,135367.0
Italy,Barley,2017,15537.13,8415.0,747610.64,136198.0
Italy,Barley,2018,3377.18,1771.0,577249.42,125038.0
Italy,Barley,2019,4103.65,1638.0,497102.3,102573.0
Italy,Barley,2020,40209.67,9082.0,449563.87,86194.0
Italy,Barley,2021,3781.82,1687.0,604998.83,142478.0
Italy,Barley,2022,2747.14,1795.0,669482.63,189596.0
Italy,"Cereals, primary",2000,394138.0,79071.0,8336128.0,1242921.0
Italy,"Cereals, primary",2001,430918.0,85017.0,8931985.0,1280910.0
Italy,"Cereals, primary",2002,397565.0,83855.0,9689991.0,1356498.0
Italy,"Cereals, primary",2003,256830.0,70496.0,9410640.0,1626812.0
Italy,"Cereals, primary",2004,403576.0,102080.0,9774005.0,1932739.0
Italy,"Cereals, primary",2005,196253.0,69515.0,8945072.0,1567335.0
Italy,"Cereals, primary",2006,157883.0,56155.0,9624375.0,1807304.0
Italy,"Cereals, primary",2007,368606.0,169473.0,9821801.0,2717702.0
Italy,"Cereals, primary",2008,560327.0,326565.0,8709236.0,3357203.0
Italy,"Cereals, primary",2009,308223.0,132064.0,9491531.0,2398970.0
Italy,"Cereals, primary",2010,578780.0,215956.0,10687156.0,2578664.0
Italy,"Cereals, primary",2011,751030.0,375692.0,11100730.0,3836494.0
Italy,"Cereals, primary",2012,367447.0,193029.0,9449861.0,3090746.0
Italy,"Cereals, primary",2013,268587.0,165700.0,10665040.0,3491104.0
Italy,"Cereals, primary",2014,379133.46,219300.12,13183313.04,3847587.29
Italy,"Cereals, primary",2015,651981.49,324856.9,11972789.86,3039125.37
Italy,"Cereals, primary",2016,536804.04,216804.03,13139617.94,2919518.89
Italy,"Cereals, primary",2017,694138.99,257190.97,13835661.36,3048570.83
Italy,"Cereals, primary",2018,250466.85,126821.31,13977862.67,3227939.38
Italy,"Cereals, primary",2019,132044.27,108045.98,14590872.24,3257452.04
Italy,"Cereals, primary",2020,174472.39,118638.19,14655566.19,3405119.74
Italy,"Cereals, primary",2021,276654.25,205507.27,13334134.42,3897939.23
Italy,"Cereals, primary",2022,413329.57,335067.28,14769340.92,5454114.36
Italy,"Milk, Total",2000,128087.4,49000.0,3578308.47,1210167.0
Italy,"Milk, Total",2001,107321.1,40124.0,3319635.77,1167583.0
Italy,"Milk, Total",2002,98762.8,39121.0,3213565.37,1090932.0
Italy,"Milk, Total",2003,166515.0,66019.0,3476247.57,1407934.0
Italy,"Milk, Total",2004,171732.5,87888.0,3836070.16,1698774.0
Italy,"Milk, Total",2005,192080.2,93087.0,3665555.47,1623476.0
Italy,"Milk, Total",2006,177268.4,74274.0,3546872.07,1594010.0
Italy,"Milk, Total",2007,282306.4,139177.0,3365031.97,1973492.0
Italy,"Milk, Total",2008,200644.4,109428.0,3437771.77,2125826.0
Italy,"Milk, Total",2009,249924.7,97960.0,3621040.87,1735438.0
Italy,"Milk, Total",2010,460433.29,231483.0,4156305.86,2230783.0
Italy,"Milk, Total",2011,190149.7,139173.0,3968027.57,2492201.0
Italy,"Milk, Total",2012,198582.6,121992.0,3499372.07,1876577.0
Italy,"Milk, Total",2013,214172.0,148092.0,3295970.37,2138075.0
Italy,"Milk, Total",2014,214549.09,157024.21,3312165.99,2037241.4
Italy,"Milk, Total",2015,276175.83,163596.86,3408342.0,1488677.92
Italy,"Milk, Total",2016,278659.46,170519.24,3142048.03,1350244.53
Italy,"Milk, Total",2017,302618.08,210110.9,2879815.02,1503261.49
Italy,"Milk, Total",2018,331846.52,240313.47,3003120.72,1551679.59
Italy,"Milk, Total",2019,315738.66,218056.69,3119544.02,1536119.75
Italy,"Milk, Total",2020,328285.89,236313.86,2698180.33,1414874.33
Italy,"Milk, Total",2021,340791.14,282772.19,2479493.17,1441895.16
Italy,"Milk, Total",2022,342036.37,319113.75,2578570.42,1831559.04
Italy,"Hen eggs in shell, fresh",2000,1168.0,1075.0,62821.0,58553.0
Italy,"Hen eggs in shell, fresh",2001,5548.0,5111.0,20500.0,13927.0
Italy,"Hen eggs in shell, fresh",2002,8962.0,8355.0,11001.0,16115.0
Italy,"Hen eggs in shell, fresh",2003,22397.0,29403.0,13601.0,18927.0
Italy,"Hen eggs in shell, fresh",2004,8011.0,10236.0,13157.0,20098.0
Italy,"Hen eggs in shell, fresh",2005,8854.0,12604.0,14371.0,21201.0
Italy,"Hen eggs in shell, fresh",2006,10109.0,12423.0,13260.0,20992.0
Italy,"Hen eggs in shell, fresh",2007,10496.0,16630.0,23653.0,40153.0
Italy,"Hen eggs in shell, fresh",2008,12802.0,27719.0,20119.0,41845.0
Italy,"Hen eggs in shell, fresh",2009,19075.0,46895.0,23446.0,46712.0
Italy,"Hen eggs in shell, fresh",2010,27679.0,65434.0,39891.0,53898.0
Italy,"Hen eggs in shell, fresh",2011,20633.0,33680.0,28270.0,44427.0
Italy,"Hen eggs in shell, fresh",2012,9329.0,21465.0,40507.0,75783.0
Italy,"Hen eggs in shell, fresh",2013,6780.0,9130.0,92156.0,123086.0
Italy,"Hen eggs in shell, fresh",2014,16382.98,18031.0,69763.2,97321.0
Italy,"Hen eggs in shell, fresh",2015,23223.4,25719.0,60584.0,74937.0
Italy,"Hen eggs in shell, fresh",2016,24593.86,22156.0,40949.12,45075.0
Italy,"Hen eggs in shell, fresh",2017,14156.34,19242.0,36618.63,58317.0
Italy,"Hen eggs in shell, fresh",2018,17142.58,25850.0,44851.08,58611.0
Italy,"Hen eggs in shell, fresh",2019,20297.95,24306.0,33876.59,45728.0
Italy,"Hen eggs in shell, fresh",2020,15637.41,19980.0,42233.76,53736.0
Italy,"Hen eggs in shell, fresh",2021,16364.77,21642.0,32782.59,49798.0
Italy,"Hen eggs in shell, fresh",2022,13133.87,21381.0,57856.37,98567.0
Italy,"Meat, Total",2000,29797.050000000003,51403.944444444445,68561.43055555556,194565.05555555556
Italy,"Meat, Total",2001,33244.84444444444,56064.666666666664,49021.10555555555,137080.0
Italy,"Meat, Total",2002,40133.23055555555,64617.11111111111,55192.34166666667,170177.66666666666
Italy,"Meat, Total",2003,36706.697222222225,71459.55555555556,66224.94166666667,227812.66666666666
Italy,"Meat, Total",2004,43877.538888888885,93745.5,64987.59999999999,264875.05555555556
Italy,"Meat, Total",2005,39813.77222222222,94785.27777777778,65010.22222222222,284048.8888888889
Italy,"Meat, Total",2006,40041.77222222222,102383.94444444444,68996.55555555556,330319.6111111111
Italy,"Meat, Total",2007,35617.43888888889,118010.11111111111,69470.33611111112,354720.8333333333
Italy,"Meat, Total",2008,40180.84166666667,146037.55555555556,67932.75833333333,401031.55555555556
Italy,"Meat, Total",2009,39092.50833333333,130224.05555555556,71588.51666666666,381519.6111111111
Italy,"Meat, Total",2010,49283.338888888895,151287.61111111112,75646.025,382802.8333333333
Italy,"Meat, Total",2011,49698.455555555556,174472.94444444444,72365.55277777778,415855.5
Italy,"Meat, Total",2012,45714.86111111111,154895.55555555556,64853.649999999994,351804.05555555556
Italy,"Meat, Total",2013,44772.833333333336,156278.77777777778,64032.316666666666,346560.1111111111
Italy,"Meat, Total",2014,39587.20681818182,147531.37681818183,59314.23454545454,320446.4959090909
Italy,"Meat, Total",2015,41322.48909090909,133083.09727272726,58741.15863636364,273415.7277272727
Italy,"Meat, Total",2016,46143.48090909091,135236.2427272727,56607.96363636363,256551.96863636363
Italy,"Meat, Total",2017,44691.439999999995,138031.68636363637,56335.91454545455,267606.22045454546
Italy,"Meat, Total",2018,44793.96619047619,149256.4642857143,56513.281818181815,287094.5572727273
Italy,"Meat, Total",2019,42700.68772727273,131881.65,56375.420454545456,268132.15090909094
Italy,"Meat, Total",2020,43844.89333333333,130022.02380952382,51014.601363636364,242328.19590909092
Italy,"Meat, Total",2021,46077.931818181816,155275.1322727273,51329.04863636364,276465.20590909093
Italy,"Meat, Total",2022,39813.005454545455,162927.97636363635,60103.414090909086,347043.09136363637
Italy,Raw milk of cattle,2000,11797.0,6804.0,1684981.0,595083.0
Italy,Raw milk of cattle,2001,2026.0,994.0,1554471.0,556965.0
Italy,Raw milk of cattle,2002,3832.0,1835.0,1404932.0,501067.0
Italy,Raw milk of cattle,2003,4979.0,2818.0,1435920.0,605351.0
Italy,Raw milk of cattle,2004,5253.0,4063.0,1642889.0,742591.0
Italy,Raw milk of cattle,2005,7175.0,5039.0,1652152.0,728768.0
Italy,Raw milk of cattle,2006,6649.0,4506.0,1647189.0,732453.0
Italy,Raw milk of cattle,2007,19482.0,13458.0,1511722.0,817914.0
Italy,Raw milk of cattle,2008,6797.0,7519.0,1494650.0,911499.0
Italy,Raw milk of cattle,2009,10855.0,10958.0,1690087.0,769038.0
Italy,Raw milk of cattle,2010,12299.0,9462.0,1887683.0,965466.0
Italy,Raw milk of cattle,2011,9541.0,8425.0,1997282.0,1164008.0
Italy,Raw milk of cattle,2012,12554.0,11915.0,1828777.0,933569.0
Italy,Raw milk of cattle,2013,20658.0,20278.0,1702601.0,1023049.0
Italy,Raw milk of cattle,2014,26113.35,25966.0,1659875.31,946122.0
Italy,Raw milk of cattle,2015,35902.98,28988.0,1563927.54,636899.0
Italy,Raw milk of cattle,2016,50312.16,34920.0,1373709.41,528009.0
Italy,Raw milk of cattle,2017,66382.47,46269.0,1174689.39,545454.0
Italy,Raw milk of cattle,2018,46763.65,35686.0,1113711.2,510431.0
Italy,Raw milk of cattle,2019,40306.76,28495.0,1173759.03,528719.0
Italy,Raw milk of cattle,2020,42373.51,30651.0,948710.73,433708.0
Italy,Raw milk of cattle,2021,43441.46,33242.0,692449.73,341283.0
Italy,Raw milk of cattle,2022,40904.59,32611.0,653582.18,393402.0
Italy,Wheat,2000,185944.0,35060.0,6860443.0,979872.0
Italy,Wheat,2001,163986.0,32360.0,7526750.0,1060655.0
Italy,Wheat,2002,214046.0,37052.0,7715548.0,1056158.0
Italy,Wheat,2003,208412.0,47114.0,6986068.0,1202551.0
Italy,Wheat,2004,196637.0,47786.0,6482655.0,1269318.0
Italy,Wheat,2005,141644.0,30802.0,6751735.0,1178701.0
Italy,Wheat,2006,83406.0,24198.0,7162382.0,1350885.0
Italy,Wheat,2007,196917.0,95325.0,6258253.0,1822396.0
Italy,Wheat,2008,411796.0,239758.0,5443040.0,2277538.0
Italy,Wheat,2009,209042.0,78597.0,6479094.0,1724938.0
Italy,Wheat,2010,395284.0,130680.0,7477216.0,1873013.0
Italy,Wheat,2011,570009.0,268988.0,7321062.0,2612493.0
Italy,Wheat,2012,256616.0,109230.0,6108562.0,2045797.0
Italy,Wheat,2013,188164.0,82602.0,5792798.0,1982065.0
Italy,Wheat,2014,310184.5,140209.0,7525998.14,2398483.0
Italy,Wheat,2015,491296.99,234296.0,7148350.66,2032143.0
Italy,Wheat,2016,454140.96,134820.0,7652727.85,1786680.0
Italy,Wheat,2017,579565.43,169273.0,7430203.52,1719328.0
Italy,Wheat,2018,186231.99,66849.0,7453326.38,1822808.0
Italy,Wheat,2019,65678.57,30934.0,7474381.12,1827408.0
Italy,Wheat,2020,61043.78,25506.0,7994395.57,2039111.0
Italy,Wheat,2021,206908.59,92909.0,7298487.91,2270478.0
Italy,Wheat,2022,338607.22,217542.0,6916967.04,2818061.0
Netherlands (Kingdom of the),Barley,2000,135528.0,21587.0,550214.0,68198.0
Netherlands (Kingdom of the),Barley,2001,262822.0,36766.0,712442.0,81502.0
Netherlands (Kingdom of the),Barley,2002,148587.0,24657.0,846620.0,99247.0
Netherlands (Kingdom of the),Barley,2003,166087.0,27514.0,1155294.0,119927.0
Netherlands (Kingdom of the),Barley,2004,189781.0,35568.0,1112472.0,175890.0
Netherlands (Kingdom of the),Barley,2005,471207.0,72596.0,947969.0,137335.0
Netherlands (Kingdom of the),Barley,2006,137407.0,28114.0,1471841.0,222290.0
Netherlands (Kingdom of the),Barley,2007,354424.0,90070.0,1431324.0,308895.0
Netherlands (Kingdom of the),Barley,2008,202133.0,65761.0,1331106.0,358914.0
Netherlands (Kingdom of the),Barley,2009,125229.0,27939.0,1558310.0,282687.0
Netherlands (Kingdom of the),Barley,2010,267061.0,63460.0,2014214.0,348761.0
Netherlands (Kingdom of the),Barley,2011,274099.0,77903.0,1658122.0,438471.0
Netherlands (Kingdom of the),Barley,2012,84630.0,24685.0,1546509.0,432682.0
Netherlands (Kingdom of the),Barley,2013,264299.0,80047.0,1743174.0,486830.0
Netherlands (Kingdom of the),Barley,2014,52016.44,14251.0,1684701.3,386497.0
Netherlands (Kingdom of the),Barley,2015,38240.85,10990.0,1383926.09,258983.0
Netherlands (Kingdom of the),Barley,2016,123899.18,25177.0,1858607.03,314416.0
Netherlands (Kingdom of the),Barley,2017,68543.9,17703.0,2072232.78,380482.0
Netherlands (Kingdom of the),Barley,2018,222439.24,59817.0,2202270.29,480800.0
Netherlands (Kingdom of the),Barley,2019,96336.35,28760.0,2156517.62,453826.0
Netherlands (Kingdom of the),Barley,2020,86536.7,22489.0,2629502.24,512956.0
Netherlands (Kingdom of the),Barley,2021,99661.26,31023.0,2681175.38,650727.0
Netherlands (Kingdom of the),Barley,2022,114564.48,38828.0,2510999.11,747258.0
Netherlands (Kingdom of the),"Cereals, primary",2000,417643.0,82161.08,4358941.0,564442.2
Netherlands (Kingdom of the),"Cereals, primary",2001,521897.0,110331.0,6110759.0,734012.0
Netherlands (Kingdom of the),"Cereals, primary",2002,483507.0,104529.0,7144874.0,888751.0
Netherlands (Kingdom of the),"Cereals, primary",2003,525990.0,138061.0,6719725.0,913626.0
Netherlands (Kingdom of the),"Cereals, primary",2004,651555.0,170384.0,7185460.0,1277955.0
Netherlands (Kingdom of the),"Cereals, primary",2005,1003173.0,213207.0,6968623.0,1083119.0
Netherlands (Kingdom of the),"Cereals, primary",2006,691231.0,186919.0,8322285.0,1393746.0
Netherlands (Kingdom of the),"Cereals, primary",2007,1468709.0,411843.0,10468941.0,2500775.0
Netherlands (Kingdom of the),"Cereals, primary",2008,1363331.0,483500.0,9985663.0,3097434.0
Netherlands (Kingdom of the),"Cereals, primary",2009,1535394.0,412472.0,10353589.0,2174502.0
Netherlands (Kingdom of the),"Cereals, primary",2010,1061367.0,287848.0,10699994.0,2213638.0
Netherlands (Kingdom of the),"Cereals, primary",2011,1153985.0,413739.0,9354955.0,2810147.0
Netherlands (Kingdom of the),"Cereals, primary",2012,1112786.0,400672.0,9610476.0,2841628.0
Netherlands (Kingdom of the),"Cereals, primary",2013,1398758.0,529629.0,10042546.0,3091125.0
Netherlands (Kingdom of the),"Cereals, primary",2014,1298014.67,493444.88,11552776.43,2780504.85
Netherlands (Kingdom of the),"Cereals, primary",2015,1120778.99,325000.43,12079431.69,2394908.86
Netherlands (Kingdom of the),"Cereals, primary",2016,1043018.56,287434.81,11149117.83,2126746.67
Netherlands (Kingdom of the),"Cereals, primary",2017,1300957.04,388510.34,13282622.87,2731530.09
Netherlands (Kingdom of the),"Cereals, primary",2018,1417808.79,469160.71,14151961.43,3118224.89
Netherlands (Kingdom of the),"Cereals, primary",2019,1533929.86,445020.65,14191785.65,3066601.83
Netherlands (Kingdom of the),"Cereals, primary",2020,1251440.23,382286.34,13432074.49,2948130.2
Netherlands (Kingdom of the),"Cereals, primary",2021,784337.98,335543.39,13557708.08,3753989.37
Netherlands (Kingdom of the),"Cereals, primary",2022,904496.89,392474.36,12543728.21,4109532.44
Netherlands (Kingdom of the),"Milk, Total",2000,3947558.33,1337345.07,3548009.64,1105464.39
Netherlands (Kingdom of the),"Milk, Total",2001,3787474.53,1421906.0,2940473.45,929610.0
Netherlands (Kingdom of the),"Milk, Total",2002,3869560.93,1392769.0,3516043.24,1020742.0
Netherlands (Kingdom of the),"Milk, Total",2003,5058839.32,2081341.0,3882351.13,1391605.0
Netherlands (Kingdom of the),"Milk, Total",2004,4410122.13,2021026.0,3293296.94,1373816.0
Netherlands (Kingdom of the),"Milk, Total",2005,4110934.23,1958665.0,3135677.24,1343106.0
Netherlands (Kingdom of the),"Milk, Total",2006,3994081.83,1931444.0,3392043.04,1381130.0
Netherlands (Kingdom of the),"Milk, Total",2007,3802757.93,2418239.0,2862986.45,1626718.0
Netherlands (Kingdom of the),"Milk, Total",2008,4040854.83,2801640.0,2742118.35,1580782.0
Netherlands (Kingdom of the),"Milk, Total",2009,4774789.02,2460295.0,2826233.16,1241271.0
Netherlands (Kingdom of the),"Milk, Total",2010,4806762.71,3007676.0,2759658.56,1397762.0
Netherlands (Kingdom of the),"Milk, Total",2011,4888488.91,3671524.0,2921593.05,1655539.0
Netherlands (Kingdom of the),"Milk, Total",2012,4422482.62,2807164.0,3039516.05,1426410.0
Netherlands (Kingdom of the),"Milk, Total",2013,4231031.62,3236276.0,2908442.15,1516686.0
Netherlands (Kingdom of the),"Milk, Total",2014,4888672.86,3755002.19,2933240.14,1526076.93
Netherlands (Kingdom of the),"Milk, Total",2015,5601696.87,2986575.24,3387028.13,1332095.65
Netherlands (Kingdom of the),"Milk, Total",2016,5937593.55,3178557.39,3559817.39,1395952.79
Netherlands (Kingdom of the),"Milk, Total",2017,6574891.79,4460463.1,3701236.36,1968557.72
Netherlands (Kingdom of the),"Milk, Total",2018,5846219.84,4431247.3,4357763.38,2297094.08
Netherlands (Kingdom of the),"Milk, Total",2019,6475642.49,4077349.28,4318240.93,2087994.77
Netherlands (Kingdom of the),"Milk, Total",2020,6194513.1,3795898.95,4304213.78,2031423.02
Netherlands (Kingdom of the),"Milk, Total",2021,6574311.23,4246229.76,4833944.06,2412011.83
Netherlands (Kingdom of the),"Milk, Total",2022,6745900.24,5518912.61,5057763.55,2999429.78
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2000,295645.0,290357.0,55637.0,45022.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2001,318613.0,258384.0,47163.0,40430.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2002,264611.0,268973.0,61410.0,56883.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2003,192165.0,265236.0,94970.0,113591.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2004,265288.0,313755.0,79583.0,79955.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2005,267420.0,331415.0,88166.0,96028.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2006,277205.0,380884.0,114127.0,102991.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2007,345720.0,519418.0,180954.0,134407.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2008,419247.0,623941.0,225237.0,191524.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2009,396445.0,782153.0,121578.0,196247.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2010,408515.0,813130.0,168700.0,230625.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2011,381310.0,700662.0,155745.0,229820.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2012,374153.0,784632.0,150776.0,270231.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2013,470149.0,836406.0,210441.0,296710.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2014,448650.95,756104.0,263648.28,317681.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2015,425569.89,591239.0,201946.3,251733.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2016,349726.48,552538.0,190318.53,234044.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2017,405894.86,687766.0,223305.56,337655.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2018,453019.61,774955.0,242546.88,389045.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2019,389909.3,705206.0,265858.87,396091.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2020,415325.99,738046.0,260822.39,392964.0
Netherlands (Kingdom of the),"Hen eggs in shell, fresh",2021,351223.64,876388.0,252148.54,409573.0
